"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"FB223","Phuc Long Coffee & Tea Express","F&B",3.5,"29 Ngo Duc Ke Q 1, Ho Chi Minh City 700000","Phuc Long Coffee & Tea Express is a Vietnamese express spot for strong coffee and tea.","","",1.0,"https://ak-d.tripcdn.com/images/10010g0000007q82x2449.jpg","7:00","22:30","10.7747135, 106.7043115","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890203/FB223.jpg"
"FB224","Chewy Junior","F&B",4.0,"34 Tran Hung Dao Street, Ho Chi Minh City, Vietnam","Chewy Junior specializes in a variety of filled cream puffs.","","",26.0,"https://ak-d.tripcdn.com/images/0106u1200098dzx8o6B36.jpg","07:00","17:00","10.76717, 106.69446","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890214/FB224.jpg"
"FB225","Rita Vo Cafe","F&B",3.5,"211 Nguyen Van Cu District 1, Ho Chi Minh City 70,000 Vietnam","Rita Vo Cafe offers Vietnamese coffee and a variety of traditional dishes.","","",0.0,"https://ak-d.tripcdn.com/images/1002050000000l695170D.jpg","7:00","23:00","10.7603402, 106.683306","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890223/FB225.jpg"
"FB226","Inter Nos Dining & Grill Restaurant","F&B",4.3,"26 Le Van Mien | Thao Dien ward, District 2, Ho Chi Minh City 700000, Vietnam","Inter Nos offers intimate dining featuring grilled specialties.","","",23.0,"https://ak-d.tripcdn.com/images/10040o000000f5jsp4F10.jpg","11:00","23:00","10.805304, 106.73402","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890231/FB226.jpg"
"FB227","Bookmark Restaurant","F&B",4.0,"133A Nguyen Dinh Chinh Phu Nhuan District, Ho Chi Minh City 700000 Vietnam","It's a restaurant with a book-themed atmosphere.","","",24.0,"https://ak-d.tripcdn.com/images/100w060000001n6x0E6A4.jpg","06:00","22:00","10.7955477, 106.6770165","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890239/FB227.jpg"
"FB228","Plantrip Cha","F&B",4.1,"88 Pham Ngoc Thach st. First Floor, Ho Chi Minh City 700000 Vietnam","Plantrip Cha is a traditional Korean tea house.","","",3.0,"https://ak-d.tripcdn.com/images/100r0o000000f4m7s16AC.jpg","09:00","21:00","10.786808, 106.691444","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890244/FB228.jpg"
"FB229","Xien Xien Hot Pot Restaurant","F&B",3.7,"59 Do Quang Dau Street District 1, Ho Chi Minh City 70000 Vietnam","Xien Xien Hot Pot Restaurant specializes in hot pot cuisine.","","",2.0,"https://ak-d.tripcdn.com/images/fd/tg/g5/M04/C4/23/CggYsVc6teOAQjHIAAFhhijmfcw722.jpg","10:00","22:00","10.767222, 106.69053","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890254/FB229.jpg"
"FB230","Leng Keng Zone","F&B",4.5,"131 Xo Viet Nghe Tinh, Binh Thanh Dist, Ho Chi Minh City 70000, Vietnam","Leng Keng Zone offers casual, open-air dining with scenic views.","","",9.0,"https://ak-d.tripcdn.com/images/100d060000001n6vnCA8E.jpg","11:00","23:30","10.7945845, 106.7089137","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890261/FB230.jpg"
"FB231","Mr. BBQ & SsAm","F&B",3.8,"137 Ton Dat Tien, Ho Chi Minh City 84, Vietnam","Mr. BBQ & SsAm is a Korean barbecue restaurant where diners grill meats for wrapping.","","",6.0,"https://ak-d.tripcdn.com/images/100k060000001n6vnDB86.jpg","07:00","21:00","10.724137, 106.71626","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890273/FB231.jpg"
"FB232","Cafe Bar KESERA","F&B",3.9,"26-1 Le Thang Tong, Ho Chi Minh City, Vietnam","Cafe Bar KESERA is a versatile spot offering both coffee and alcoholic drinks.","","",4.0,"https://ak-d.tripcdn.com/images/100e060000001n6ri25A1.jpg","08:00","18:00","10.7803451, 106.7040564","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890284/FB232.jpg"
"FB233","Kabin","F&B",5.0,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Ho Chi Minh City 70000 Vietnam","Kabin is a premium steakhouse known for its quality cuts.","","",38.0,"https://ak-d.tripcdn.com/images/0107112000mlhm82x991B.jpg","11:30","22:00","10.7743695, 106.7062585","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890292/FB233.jpg"
"FB234","Phuong Mai Vegetarian Restaurant","F&B",3.6,"86F Vo Thi Sau Street Tan Dinh Ward, District 1, Ho Chi Minh City 700000 Vietnam","Phuong Mai Vegetarian Restaurant serves vegetarian food.","","",5.0,"https://ak-d.tripcdn.com/images/100l0u000000iwj2z5B46.jpg","09:00","22:00","10.789116, 106.69216","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890297/FB234.jpg"
"FB235","Acacia Veranda Dining","F&B",4.8,"149-151, Nguyen Du Ben Thanh Ward, District 1, Ho Chi Minh City 700000 Vietnam","Acacia Veranda Dining offers a delightful open-air dining experience.","","",12.0,"https://ak-d.tripcdn.com/images/100k060000001n5ldB779.jpg","14:00","22:00","10.772406, 106.69301","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890307/FB235.jpg"
"FB236","Pendo 2","F&B",4.7,"36 Tong Huu Dinh St | District 2, Ho Chi Minh City 70000, Vietnam (formerly Pendolasco)","I need more details about Pendo 2's cuisine or style to write an accurate description.","","",14.0,"https://ak-d.tripcdn.com/images/100f060000001m03rAB77.jpg","10:00","22:00","10.806483, 106.734505","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890322/FB236.jpg"
"FB237","P'ti Saigon","F&B",4.0,"52 Ngô Quang Huy, Thảo Điền, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","P'ti Saigon is a cozy Vietnamese restaurant.","","",0.0,"https://ak-d.tripcdn.com/images/10051g000001hdgsl38E3.jpg","11:00","22:00","10.804641, 106.735823","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890328/FB237.jpg"
"FB238","Ca Phe Co Ba Dong Khoi","F&B",4.0,"2 Dong Khoi Floor 1, Ben Nghe Ward, Ho Chi Minh City 700000 Vietnam","It's a vintage Vietnamese cafe evoking old Saigon charm.","","",1.0,"https://ak-d.tripcdn.com/images/0106a120008hoo1f615BB.jpg","09:00","23:00","10.773405, 106.70609","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890333/FB238.jpg"
"FB239","Mumtaz Indian Restaurant","F&B",3.0,"226 Bui Vien, Pham Ngu Lao, District 1, Ho Chi Minh","Mumtaz Indian Restaurant serves Indian food.","","",6.0,"https://ak-d.tripcdn.com/images/10070g0000007q88f9CF5.jpg","11:00","23:00","10.7661321, 106.6911116","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890339/FB239.jpg"
"FB240","3 Kute - Mi Suon Thao Moc","F&B",4.6,"305, 3 Thang 2 Street, Ward 10, Dist.10 | Ward 10, Dist.10, Ho Chi Minh City 700000, Vietnam","'3 Kute - Mi Suon Thao Moc' is a restaurant specializing in herbal rib noodles.","","",1.0,"https://ak-d.tripcdn.com/images/100u0n000000ee6ov14DB.jpg","07:00","22:00","10.78557, 106.64053","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890347/FB240.jpg"
"FB241","The First Steakhouse & Winery","F&B",4.6,"6/7 Cach Mang Thang 8 Ben Thanh, District 1, Ho Chi Minh City 700000 Vietnam","A premier destination for steaks and wine.","","",28.0,"https://ak-d.tripcdn.com/images/100l0n000000eel8z0727.jpg","10:00","22:00","10.771934, 106.69327","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890353/FB241.jpg"
"FB242","Uchi Sushi","F&B",5.0,"14, 45 Street | Ward 6, Dist 4, Ho Chi Minh City 700000, Vietnam","Uchi Sushi is a restaurant specializing in sushi and Japanese cuisine.","","",18.0,"https://ak-d.tripcdn.com/images/0100512000my9tc2o3E78.jpg","11:00","22:00","10.757684, 106.70068","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890358/FB242.jpg"
"FB243","Rehab Station","F&B",4.0,"27/6 Nguyen Binh Khiem, Ho Chi Minh City 700000 Vietnam","Rehab Station is a playfully themed restaurant offering a 'rehab' for your appetite.","","",96.0,"https://ak-d.tripcdn.com/images/0ww1512000b6i6nl60F97.jpg","16:00","02:00","10.78879, 106.70301","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890366/FB243.jpg"
"FB244","Ba Nem -N.E.Food","F&B",4.2,"23C Ton Duc Thang Ben Nghe Ward, District 1, Ho Chi Minh City 70,000 Vietnam","Ba Nem - N.E. Food is a Vietnamese restaurant.","","",7.0,"https://ak-d.tripcdn.com/images/10070o000000fmuuq7010.jpg","11:00","23:00","10.78277, 106.70559","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890372/FB244.jpg"
"FB245","PJ's Coffee","F&B",5.0,"175/18 Pham Ngu Lao | District 1, Ho Chi Minh City 700000, Vietnam","PJ's Coffee is a cafe specializing in coffee and light food.","","",7.0,"https://ak-d.tripcdn.com/images/100u0o000000f6zqu1742.jpg","07:00","18:00","10.768351, 106.69443","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890380/FB245.jpg"
"FB246","The Crab Shack","F&B",5.0,"54 Dong Du, Ho Chi Minh City Vietnam","The Crab Shack is a casual, no-frills eatery specializing in crab.","","",26.0,"https://ak-d.tripcdn.com/images/100m0o000000fg3arD9B3.jpg","11:00","22:00","10.776195, 106.70467","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890388/FB246.jpg"
"FB247","Rbar","F&B",5.0,"8-15 Ton Duc Thang Street, District 1 | Renaissance Riverside Hotel Saigon, Ho Chi Minh City, Vietnam","Rbar is a bar and restaurant.","","",44.0,"https://ak-d.tripcdn.com/images/100u0o000000f6vcmED31.jpg","07:00","23:00","10.7747, 106.70626","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890396/FB247.jpg"
"FB248","The Crab Shack","F&B",4.9,"122 Phan Xich Long Ward 2, Phu Nhuan Dist., Ho Chi Minh City 700000 Vietnam","It's a casual restaurant specializing in crab dishes.","","",25.0,"https://ak-d.tripcdn.com/images/100g0o000000f77so1BF8.jpg","11:00","22:00","10.79937, 106.68443","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890402/FB248.jpg"
"FB249","Nha hang am thuc ba mien "" Com Lanh Canh Ngot ""","F&B",3.5,"290/15A, Nam Ky Khoi Nghia | Ward 8, District 3, Ho Chi Minh City, Vietnam","This Vietnamese restaurant offers comforting cuisine from three regions, reflecting the 'Com Lanh Canh Ngot' ideal of simple, satisfying meals.","","",38.0,"https://ak-d.tripcdn.com/images/100b0n000000e13frF1F6.jpg","10:00","22:00","10.78233, 106.69205","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890416/FB249.jpg"
"FB250","Mam Bac","F&B",4.8,"Ben Nghe Ward, Dist 1, Ho Chi Minh City 700000 Vietnam","Mam Bac offers authentic Northern Vietnamese cuisine.","","",3.0,"https://ak-d.tripcdn.com/images/100v0n000000eoqqlDBE7.jpg","07:00","22:30","10.75508, 106.72892","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890421/FB250.jpg"
"FB251","Hungry Bunny","F&B",4.6,"1 Nguyen Cuu Van, Ward 17, Binh Thanh dist, Ho Chi Minh City 70000 Vietnam","Hungry Bunny is a fast-food restaurant known for its fried chicken and various quick meals.","","",5.0,"https://ak-d.tripcdn.com/images/100k0o000000facyrE450.jpg","9:30","23:00","10.794757, 106.70909","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890427/FB251.jpg"
"FB252","Hokkaido Sachi NDC","F&B",3.9,"172H-172Q Nguyen Dinh Chieu Street, Ward 6, District 3, Ho Chi Minh City 700000 Vietnam","Hokkaido Sachi NDC serves fresh, authentic Japanese cuisine.","","",25.0,"https://ak-d.tripcdn.com/images/100r0o000000f54cj8313.jpg","10:30","23:00","10.780448, 106.69186","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890435/FB252.jpg"
"FB253","Trekker Cafe","F&B",4.7,"6D1 Phan Ke Binh Street, Dist 1, Ho Chi Minh City 700000 Vietnam","Trekker Cafe serves globally-inspired food for adventurers.","","",1.0,"https://ak-d.tripcdn.com/images/10040o000000f558tA0AE.jpg","08:00","00:00","10.790064, 106.699661","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890444/FB253.jpg"
"FB254","Mi Quang 3 Anh Em","F&B",4.0,"20 Pasteur Nguyen Thai Binh, District 1, Ho Chi Minh City 700000 Vietnam","Mi Quang 3 Anh Em is a Vietnamese restaurant specializing in its namesake Central Vietnamese noodle dish.","","",0.0,"https://ak-d.tripcdn.com/images//100615000000xsdsfC79B.jpg","6:00","21:00","10.7699635, 106.7026522","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890450/FB254.jpg"
"FB255","YUM - Thailand Hotpot and Grill Buffet","F&B",4.0,"8B Nguyen Trung Truc Street, Dist 1, Ho Chi Minh City 700000 Vietnam","YUM is a Thai hotpot and grill buffet.","","",13.0,"https://ak-d.tripcdn.com/images/10090g0000007pmnu919D.jpg","10:30","22:00","10.774291, 106.698949","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890459/FB255.jpg"
"FB256","Orientea","F&B",3.6,"42 Nguyen Hue, District 1 7th Floor, Ho Chi Minh City Vietnam","Orientea is an Eastern-themed restaurant known for its diverse tea selection.","","",2.0,"https://ak-d.tripcdn.com/images/100u0o000000f6wrnA2AC.jpg","09:00","22:30","10.773857, 106.70423","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890465/FB256.jpg"
"FB257","Qui Cuisine Mixology","F&B",5.0,"22 LE THANH TON STREET, BEN NGHE WARD, DISTRICT 1, HCMC, VIETNAM.","It offers modern cuisine alongside expertly crafted cocktails.","","",50.0,"https://ak-d.tripcdn.com/images/0103012000chtyyei6759.jpg","0:30","23:59","10.7808009, 106.7047002","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890473/FB257.jpg"
"FB258","Crystal Jade Kitchen","F&B",4.0,"65 Le Loi Street L5-13 Saigon Centre, Ben Nghe Ward, District 1, Ho Chi Minh City Vietnam","Crystal Jade Kitchen offers reliable classic Cantonese cuisine.","","",0.0,"https://ak-d.tripcdn.com/images/100m0g0000007pf4bBAE8.jpg","10:00","21:00","10.7731883, 106.7009194","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890482/FB258.jpg"
"FB259","Ya! Restaurant","F&B",4.9,"5c5 Nguyen Inh Chieu Alley, Dakao Ward, District 1, Hcmc, Ho Chi Minh City 70000, Vietnam","Ya! Restaurant offers an enthusiastically delightful dining experience.","","",17.0,"https://ak-d.tripcdn.com/images/100h0o000000f7khr5603.jpg","11:30","22:00","10.788936, 106.70192","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890494/FB259.jpg"
"FB260","Babel","F&B",4.8,"12 Quoc Huong street, Thao Dien Ward, District 2 | Thao Dien Pearl, Ho Chi Minh City 700000, Vietnam","Babel is a lively culinary melting pot of international dishes.","","",0.0,"https://ak-d.tripcdn.com/images/10070g0000007q0z047FC.jpg","07:00","22:00","10.8016967, 106.733028","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890502/FB260.jpg"
"FB261","Grill Riverside Restaurant","F&B",4.2,"212/41 Nguyen Van Nguyen Street, Tan Dinh Ward, District 1, Ho Chi Minh City 700000 Vietnam","Grill Riverside Restaurant offers grilled cuisine in a scenic riverside setting.","","",3.0,"https://ak-d.tripcdn.com/images/100o0o000000f5ubz23BF.jpg","16:00","23:00","10.793103, 106.68674","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890511/FB261.jpg"
"FB262","Gangnam BBQ","F&B",3.7,"R2-48 Phan Khiem Ich, Hung Gia 2, Tan Phong Ward, District 7, Ho Chi Minh City, Ho Chi Minh City 700000 Vietnam","Gangnam BBQ serves delicious Korean barbecue.","","",18.0,"https://ak-d.tripcdn.com/images/10050g0000007ph2gF922.jpg","11:00","22:00","10.732967, 106.70835","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890518/FB262.jpg"
"FB263","Onha Hang Ngon (Asia House)","F&B",4.3,"99 Nguyen Hue street, District 1 Ngon Restaurant, Ho Chi Minh City 70000 Vietnam","Asia House offers delicious Asian cuisine.","","",0.0,"https://ak-d.tripcdn.com/images/100c0g0000007qbzbD380.jpg","10:00","23:00","10.7738323, 106.7034064","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890529/FB263.jpg"
"FB264","Chat Coffee Roasters & Bistro","F&B",4.0,"53/1 Le Thi Hong Gam street Nguyen Thai Binh Ward, District 01, Ho Chi Minh City 700000 Vietnam","A welcoming bistro serving house-roasted coffee and delightful dishes.","","",0.0,"https://ak-d.tripcdn.com/images/100p0g0000007pw1w2CAD.jpg","07:00","22:30","10.7685984, 106.6977898","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890537/FB264.jpg"
"FB265","Quan Bui Lounge","F&B",5.0,"28 Ngo Van Nam, Ben Nghe Ward, District 1 | Level 1, Ho Chi Minh City 70000, Vietnam","Quan Bui Lounge offers modern Vietnamese cuisine in a stylish lounge setting.","","",7.0,"https://ak-d.tripcdn.com/images/100l050000000lgjp17F1.jpg","07:00","02:00","10.781303, 106.70606","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890544/FB265.jpg"
"FB266","Cucuta Coffee","F&B",4.5,"2D, Nguyen Thanh Y Street, Dakao Ward, District 1, Ho Chi Minh City 70000 Vietnam","Cucuta Coffee is a Colombian-themed restaurant specializing in authentic coffee.","","",9.0,"https://ak-d.tripcdn.com/images/10051g000001hbr830781.jpg","07:00","23:00","10.789803, 106.697746","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890554/FB266.jpg"
"FB267","Gummy","F&B",3.9,"1 Nguyen Trung Truc St., 3rd Floor District 1, Ho Chi Minh City 70000 Vietnam","Gummy offers a sweet, whimsical dining experience.","","",4.0,"https://ak-d.tripcdn.com/images/100s060000001n6xaB0AF.jpg","10:30","21:00","10.773252, 106.6997","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890575/FB267.jpg"
"FB268","Bun Dau Co Khan","F&B",3.0,"102/26 Cong Quynh, phuong Pham Ngu Lao, District 1, Ho Chi Minh City 70000 Vietnam","Bun Dau Co Khan is a Vietnamese restaurant specializing in the traditional dish, Bún Đậu.","","",0.0,"https://ak-d.tripcdn.com/images/100a0n000000ee90257C8.jpg","10:00","22:00","10.7649024, 106.6910544","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890584/FB268.jpg"
"FB269","Banh Khot Co Ba Vung Tau","F&B",3.8,"40B Tran Cao Van Street, Ward 6, District 3 102 Cao Thang Street, Ward 4, District 3, Ho Chi Minh City 70000 Vietnam","This Vietnamese restaurant is renowned for its Vung Tau-style banh khot.","","",0.0,"https://ak-d.tripcdn.com/images/100s060000001n6ixEFC8.jpg","08:00","23:00","10.783051, 106.69632","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890596/FB269.jpg"
"FB270","Mo Mo Paradise","F&B",4.0,"96 Nguyen Thi Minh Khai, Ward 6, District 3, Ho Chi Minh City, Vietnam","Mo Mo Paradise is an all-you-can-eat shabu-shabu and sukiyaki restaurant.","","",17.0,"https://ak-d.tripcdn.com/images/fd/tg/g6/M05/DB/52/CggYs1c6pU6ADKIzAAL3ZBZtLSg462.jpg","11:00","23:00","10.780371, 106.69551","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890604/FB270.jpg"
"FB271","Serenata Cafe","F&B",5.0,"329 Nguyen Trong Tuyen St., Ward 10, Ho Chi Minh City","It's a cozy cafe with an inviting, melodic ambiance.","","",10.0,"https://ak-d.tripcdn.com/images/fd/tg/g3/M04/71/CC/CggYG1YJEPyAddrBAADsXCN0Zgg444.jpg","7:30","22:30","10.797524, 106.6686262","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890617/FB271.jpg"
"FB272","Tram Coffee","F&B",4.0,"100 Tran Huy Lieu, Ho Chi Minh City 70000 Vietnam","Tram Coffee is a charming cafe uniquely themed around vintage trams.","","",4.0,"https://ak-d.tripcdn.com/images/100k0i000000977bcAD08.jpg","07:00","22:00","10.796214, 106.678032","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890624/FB272.jpg"
"FB273","The Loop","F&B",4.6,"49 Thao Dien Road | Thao Dien Ward, District 2, Ho Chi Minh City 70000, Vietnam","The Loop offers a modern dining experience.","","",16.0,"https://ak-d.tripcdn.com/images/100r060000001m03q8011.jpg","07:00","21:00","10.805998, 106.735306","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890630/FB273.jpg"
"FB274","Pho Binh","F&B",3.5,"7 Ly Chinh Thang St. | District 3, Ho Chi Minh City, Vietnam","Pho Binh serves legendary, authentic Vietnamese pho.","","",2.0,"https://ak-d.tripcdn.com/images/10030g0000007q7ahF57E.jpg","6:00","23:30","10.7908811, 106.6870918","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890638/FB274.jpg"
"FB275","La Phong Sushi House","F&B",4.6,"9 Tran Cao Van, Ho Chi Minh City 70000 Vietnam","La Phong Sushi House is a restaurant serving Japanese sushi.","","",0.0,"https://ak-d.tripcdn.com/images/100e060000001m01456D1.jpg","11:30","22:00","10.7847376, 106.6981292","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890646/FB275.jpg"
"FB276","The Sushi Bar 1","F&B",3.9,"179B Hai Ba Trung Ward 6, District 3, Ho Chi Minh City 700000 Vietnam","The Sushi Bar 1 offers fresh, quality sushi.","","",13.0,"https://ak-d.tripcdn.com/images/1003050000000s27o9D1A.jpg","11:00","23:30","10.782321, 106.70615","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890654/FB276.jpg"
"FB277","Kobe Teppanyaki Restaurant","F&B",4.4,"13A Tu Xuong, Ward 7, District 3, Ho Chi Minh City 08, Vietnam","It's a Japanese teppanyaki restaurant where chefs cook premium dishes tableside on a hot griddle.","","",61.0,"https://ak-d.tripcdn.com/images/100w060000001m005B1A9.jpg","10:00","22:00","10.78338, 106.689384","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890662/FB277.jpg"
"FB278","Imotaro","F&B",3.6,"Le Thanh Ton Q1, Ho Chi Minh City 70000, Vietnam","Imotaro is a restaurant that likely specializes in Japanese cuisine.","","",14.0,"https://ak-d.tripcdn.com/images/fd/tg/g6/M05/D1/9B/CggYslc6pmOAXlx_AAFyxtJWreI006.jpg","11:30","23:00","10.781747, 106.705635","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890664/FB278.jpg"
"FB279","Hoi An Vietnamese Restaurant","F&B",4.2,"11 Le Thanh Ton Street, Distrist. 1 | Dong Khoi and Ton Duc Thang area, Ho Chi Minh City 700000, Vietnam","Hoi An Vietnamese Restaurant serves authentic Vietnamese cuisine.","","",15.0,"https://ak-d.tripcdn.com/images/100j060000001lzz56A0C.jpg","0:00","23:59","10.781439, 106.7056659","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890668/FB279.jpg"
"FB280","Sahraan Restaurants","F&B",4.9,"6 Truong Dinh Street, Ben Thanh Ward, District 1, Ho Chi Minh City 700000 Vietnam","Sahraan Restaurants offers a taste of authentic [mention cuisine type, e.g., Middle Eastern] flavors.","","",0.0,"https://ak-d.tripcdn.com/images/100b060000001lzvpF570.jpg","09:00","23:00","10.771343, 106.696729","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890671/FB280.jpg"
"FB281","241 Restaurant","F&B",4.7,"45 Pham Viet Chanh, Nguyen Cu Trinh, Quan 1, Ho Chi Minh City 70000 Vietnam","241 Restaurant offers two meals for the price of one.","","",0.0,"https://ak-d.tripcdn.com/images/10020n000000e840f3923.jpg","9:00","23:00","10.7667932, 106.6838989","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890674/FB281.jpg"
"FB282","Al Fresco's Mac Dinh Chi","F&B",4.2,"21 Mac Dinh Chi | District 1, Ho Chi Minh City 70000, Vietnam","Al Fresco's Mac Dinh Chi is a casual restaurant offering Western and Vietnamese dishes in a relaxed setting.","","",0.0,"https://ak-d.tripcdn.com/images/100u050000000s0sm0CAE.jpg","10:00","22:00","10.784902, 106.6991563","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890677/FB282.jpg"
"FB283","Orientica Seafood Restaurant and Bar","F&B",3.8,"Hotel Equatorial Ho Chi Minh City 242 Tran Binh Trong Street, Dist. 5, Ho Chi Minh City 70000 Vietnam","Orientica Seafood Restaurant and Bar offers fresh seafood with an Asian-inspired twist.","","",36.0,"https://ak-d.tripcdn.com/images/100i060000001ifwy2618.jpg","11:30","22:30","10.763298, 106.67893","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890680/FB283.jpg"
"FB284","Merlion chao ech Singapore","F&B",4.3,"","Merlion Chao Ech Singapore serves Singaporean cuisine, likely with a focus on Chao Ech dishes.","","",0.0,"https://ak-d.tripcdn.com/images/1me2s224x8v65ayifB945.jpg","18:30","02:00","10.7611373, 106.7058362","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890690/FB284.jpg"
"FB285","Nha Hang Be Vang - Hai San Tuoi Song","F&B",4.2,"263 Đ. An Dương Vương, Phường 3, Quận 5, Thành phố Hồ Chí Minh, Vietnam","Nha Hang Be Vang - Hai San Tuoi Song is a restaurant specializing in fresh, live seafood.","","",0.0,"https://ak-d.tripcdn.com/images/0105912000etvbkzo7B6E.jpg","10:00","22:00","10.7608837, 106.683006","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890693/FB285.jpg"
"FB286","Co Tam Kitchen","F&B",4.4,"71 Ho Tung Mau St, District 1, Ho Chi Minh City, Ho Chi Minh City 70000 Vietnam","Co Tam Kitchen likely serves authentic Vietnamese cuisine.","","",0.0,"https://ak-d.tripcdn.com/images/100a0n000000efmkj9F32.jpg","10:00","23:00","10.7719649, 106.7037412","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890696/FB286.jpg"
"FB287","Khoai","F&B",4.6,"89 Phạm Viết Chánh, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam","Khoai is a Vietnamese restaurant.","","",0.0,"https://ak-d.tripcdn.com/images/0101s12000etvaisj8FF9.jpg","17:00","03:00","10.7901961, 106.71188","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890699/FB287.jpg"
"FB288","LEGATO","F&B",5.0,"126 Pham Viet Chanh, Ho Chi Minh City 700000 Vietnam","LEGATO offers a smooth and harmonious dining experience.","","",20.0,"https://ak-d.tripcdn.com/images/0103412000okhtxlr4E22.jpg","17:00","3:30","10.7898451, 106.7126976","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890702/FB288.jpg"
"FB289","Oslo Club","F&B",5.0,"38 D. Nam K_ Kh_i Nghia, Phu_ng Nguy_n Thai Binh, Ho Chi Minh City 700000 Vietnam","Oslo Club is a sophisticated restaurant offering a taste of Scandinavian cuisine.","","",12.0,"https://ak-d.tripcdn.com/images/0104i12000d39avrd731D.jpg","21:30","01:30","10.769544, 106.701935","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890706/FB289.jpg"
